id,label,geo_level,has_bonus_info
83424,83424,Zipcode,0
83425,83425,Zipcode,0
83429,83429,Zipcode,0
83431,83431,Zipcode,0
83433,83433,Zipcode,0
83434,83434,Zipcode,0
83435,83435,Zipcode,0
83436,83436,Zipcode,0
83438,83438,Zipcode,0
83440,83440,Zipcode,0
83441,83441,Zipcode,0
83442,83442,Zipcode,0
83443,83443,Zipcode,0
83444,83444,Zipcode,0
83445,83445,Zipcode,0
83448,83448,Zipcode,0
83450,83450,Zipcode,0
83451,83451,Zipcode,0
83452,83452,Zipcode,0
83455,83455,Zipcode,0
83460,83460,Zipcode,0
83285,83285,Zipcode,0
83401,83401,Zipcode,0
83402,83402,Zipcode,0
83403,83403,Zipcode,0
83404,83404,Zipcode,0
83405,83405,Zipcode,0
83406,83406,Zipcode,0
83415,83415,Zipcode,0
83427,83427,Zipcode,0
83428,83428,Zipcode,0
83449,83449,Zipcode,0
83454,83454,Zipcode,0
83201,83201,Zipcode,0
83202,83202,Zipcode,0
83203,83203,Zipcode,0
83204,83204,Zipcode,0
83205,83205,Zipcode,0
83206,83206,Zipcode,0
83209,83209,Zipcode,0
83211,83211,Zipcode,0
83212,83212,Zipcode,0
83214,83214,Zipcode,0
83217,83217,Zipcode,0
83220,83220,Zipcode,0
83223,83223,Zipcode,0
83228,83228,Zipcode,0
83230,83230,Zipcode,0
83232,83232,Zipcode,0
83233,83233,Zipcode,0
83234,83234,Zipcode,0
83237,83237,Zipcode,0
83238,83238,Zipcode,0
83239,83239,Zipcode,0
83241,83241,Zipcode,0
83243,83243,Zipcode,0
83245,83245,Zipcode,0
83246,83246,Zipcode,0
83250,83250,Zipcode,0
83252,83252,Zipcode,0
83254,83254,Zipcode,0
83261,83261,Zipcode,0
83263,83263,Zipcode,0
83271,83271,Zipcode,0
83272,83272,Zipcode,0
83276,83276,Zipcode,0
83281,83281,Zipcode,0
83283,83283,Zipcode,0
83286,83286,Zipcode,0
83287,83287,Zipcode,0
60530,60530,Zipcode,0
60553,60553,Zipcode,0
61001,61001,Zipcode,0
61006,61006,Zipcode,0
61014,61014,Zipcode,0
61021,61021,Zipcode,0
61025,61025,Zipcode,0
61028,61028,Zipcode,0
61031,61031,Zipcode,0
61036,61036,Zipcode,0
61037,61037,Zipcode,0
61041,61041,Zipcode,0
61042,61042,Zipcode,0
61046,61046,Zipcode,0
61051,61051,Zipcode,0
61053,61053,Zipcode,0
61057,61057,Zipcode,0
61059,61059,Zipcode,0
61071,61071,Zipcode,0
61074,61074,Zipcode,0
61075,61075,Zipcode,0
61078,61078,Zipcode,0
61081,61081,Zipcode,0
61085,61085,Zipcode,0
61087,61087,Zipcode,0
61230,61230,Zipcode,0
61243,61243,Zipcode,0
61250,61250,Zipcode,0
61251,61251,Zipcode,0
61252,61252,Zipcode,0
61261,61261,Zipcode,0
61270,61270,Zipcode,0
61277,61277,Zipcode,0
61283,61283,Zipcode,0
61285,61285,Zipcode,0
61310,61310,Zipcode,0
61318,61318,Zipcode,0
61324,61324,Zipcode,0
61331,61331,Zipcode,0
61353,61353,Zipcode,0
61367,61367,Zipcode,0
61378,61378,Zipcode,0
61201,61201,Zipcode,0
61204,61204,Zipcode,0
61232,61232,Zipcode,0
61236,61236,Zipcode,0
61239,61239,Zipcode,0
61240,61240,Zipcode,0
61242,61242,Zipcode,0
61244,61244,Zipcode,0
61256,61256,Zipcode,0
61257,61257,Zipcode,0
61259,61259,Zipcode,0
61264,61264,Zipcode,0
61265,61265,Zipcode,0
61266,61266,Zipcode,0
61275,61275,Zipcode,0
61278,61278,Zipcode,0
61279,61279,Zipcode,0
61282,61282,Zipcode,0
61284,61284,Zipcode,0
61299,61299,Zipcode,0
61231,61231,Zipcode,0
61233,61233,Zipcode,0
61234,61234,Zipcode,0
61235,61235,Zipcode,0
61237,61237,Zipcode,0
61238,61238,Zipcode,0
61241,61241,Zipcode,0
61254,61254,Zipcode,0
61258,61258,Zipcode,0
61260,61260,Zipcode,0
61262,61262,Zipcode,0
61263,61263,Zipcode,0
61272,61272,Zipcode,0
61273,61273,Zipcode,0
61274,61274,Zipcode,0
61276,61276,Zipcode,0
61281,61281,Zipcode,0
61411,61411,Zipcode,0
61412,61412,Zipcode,0
61413,61413,Zipcode,0
61415,61415,Zipcode,0
61416,61416,Zipcode,0
61417,61417,Zipcode,0
61418,61418,Zipcode,0
61419,61419,Zipcode,0
61420,61420,Zipcode,0
61422,61422,Zipcode,0
61423,61423,Zipcode,0
61425,61425,Zipcode,0
61427,61427,Zipcode,0
61431,61431,Zipcode,0
61432,61432,Zipcode,0
61433,61433,Zipcode,0
61434,61434,Zipcode,0
61435,61435,Zipcode,0
61437,61437,Zipcode,0
61438,61438,Zipcode,0
61440,61440,Zipcode,0
61441,61441,Zipcode,0
61442,61442,Zipcode,0
61443,61443,Zipcode,0
61447,61447,Zipcode,0
61450,61450,Zipcode,0
61453,61453,Zipcode,0
61454,61454,Zipcode,0
61455,61455,Zipcode,0
61459,61459,Zipcode,0
61460,61460,Zipcode,0
61462,61462,Zipcode,0
61465,61465,Zipcode,0
61466,61466,Zipcode,0
61468,61468,Zipcode,0
61469,61469,Zipcode,0
61470,61470,Zipcode,0
61471,61471,Zipcode,0
61473,61473,Zipcode,0
61475,61475,Zipcode,0
61476,61476,Zipcode,0
61477,61477,Zipcode,0
61478,61478,Zipcode,0
61480,61480,Zipcode,0
61482,61482,Zipcode,0
61484,61484,Zipcode,0
61486,61486,Zipcode,0
61490,61490,Zipcode,0
61501,61501,Zipcode,0
61519,61519,Zipcode,0
61520,61520,Zipcode,0
61524,61524,Zipcode,0
61531,61531,Zipcode,0
61542,61542,Zipcode,0
61543,61543,Zipcode,0
61544,61544,Zipcode,0
61553,61553,Zipcode,0
61563,61563,Zipcode,0
62311,62311,Zipcode,0
62313,62313,Zipcode,0
62316,62316,Zipcode,0
62321,62321,Zipcode,0
62326,62326,Zipcode,0
62329,62329,Zipcode,0
62330,62330,Zipcode,0
62334,62334,Zipcode,0
62336,62336,Zipcode,0
62341,62341,Zipcode,0
62354,62354,Zipcode,0
62358,62358,Zipcode,0
62367,62367,Zipcode,0
62373,62373,Zipcode,0
62374,62374,Zipcode,0
62379,62379,Zipcode,0
62380,62380,Zipcode,0
61452,61452,Zipcode,0
61532,61532,Zipcode,0
61546,61546,Zipcode,0
61567,61567,Zipcode,0
62301,62301,Zipcode,0
62305,62305,Zipcode,0
62306,62306,Zipcode,0
62312,62312,Zipcode,0
62314,62314,Zipcode,0
62319,62319,Zipcode,0
62320,62320,Zipcode,0
62323,62323,Zipcode,0
62324,62324,Zipcode,0
62325,62325,Zipcode,0
62338,62338,Zipcode,0
62339,62339,Zipcode,0
62340,62340,Zipcode,0
62343,62343,Zipcode,0
62344,62344,Zipcode,0
62345,62345,Zipcode,0
62346,62346,Zipcode,0
62347,62347,Zipcode,0
62348,62348,Zipcode,0
62349,62349,Zipcode,0
62351,62351,Zipcode,0
62352,62352,Zipcode,0
62353,62353,Zipcode,0
62355,62355,Zipcode,0
62356,62356,Zipcode,0
62357,62357,Zipcode,0
62359,62359,Zipcode,0
62360,62360,Zipcode,0
62361,62361,Zipcode,0
62362,62362,Zipcode,0
62363,62363,Zipcode,0
62365,62365,Zipcode,0
62366,62366,Zipcode,0
62370,62370,Zipcode,0
62375,62375,Zipcode,0
62376,62376,Zipcode,0
62378,62378,Zipcode,0
62617,62617,Zipcode,0
62624,62624,Zipcode,0
62633,62633,Zipcode,0
62639,62639,Zipcode,0
62644,62644,Zipcode,0
62655,62655,Zipcode,0
62664,62664,Zipcode,0
62681,62681,Zipcode,0
62682,62682,Zipcode,0
62006,62006,Zipcode,0
62009,62009,Zipcode,0
62012,62012,Zipcode,0
62013,62013,Zipcode,0
62014,62014,Zipcode,0
62016,62016,Zipcode,0
62022,62022,Zipcode,0
62023,62023,Zipcode,0
62027,62027,Zipcode,0
62028,62028,Zipcode,0
62030,62030,Zipcode,0
62031,62031,Zipcode,0
62033,62033,Zipcode,0
62036,62036,Zipcode,0
62037,62037,Zipcode,0
62044,62044,Zipcode,0
62045,62045,Zipcode,0
62047,62047,Zipcode,0
62050,62050,Zipcode,0
62052,62052,Zipcode,0
62053,62053,Zipcode,0
62054,62054,Zipcode,0
62063,62063,Zipcode,0
62065,62065,Zipcode,0
62069,62069,Zipcode,0
62070,62070,Zipcode,0
62078,62078,Zipcode,0
62079,62079,Zipcode,0
62081,62081,Zipcode,0
62082,62082,Zipcode,0
62085,62085,Zipcode,0
62088,62088,Zipcode,0
62092,62092,Zipcode,0
62093,62093,Zipcode,0
62098,62098,Zipcode,0
62601,62601,Zipcode,0
62610,62610,Zipcode,0
62611,62611,Zipcode,0
62612,62612,Zipcode,0
62618,62618,Zipcode,0
62621,62621,Zipcode,0
62622,62622,Zipcode,0
62626,62626,Zipcode,0
62627,62627,Zipcode,0
62628,62628,Zipcode,0
62630,62630,Zipcode,0
62631,62631,Zipcode,0
62638,62638,Zipcode,0
62640,62640,Zipcode,0
62649,62649,Zipcode,0
62650,62650,Zipcode,0
62651,62651,Zipcode,0
62660,62660,Zipcode,0
62662,62662,Zipcode,0
62663,62663,Zipcode,0
62665,62665,Zipcode,0
62667,62667,Zipcode,0
62668,62668,Zipcode,0
62672,62672,Zipcode,0
62674,62674,Zipcode,0
62683,62683,Zipcode,0
62685,62685,Zipcode,0
62690,62690,Zipcode,0
62691,62691,Zipcode,0
62692,62692,Zipcode,0
62694,62694,Zipcode,0
62695,62695,Zipcode,0
62011,62011,Zipcode,0
62015,62015,Zipcode,0
62017,62017,Zipcode,0
62019,62019,Zipcode,0
62032,62032,Zipcode,0
62049,62049,Zipcode,0
62051,62051,Zipcode,0
62056,62056,Zipcode,0
62075,62075,Zipcode,0
62076,62076,Zipcode,0
62077,62077,Zipcode,0
62080,62080,Zipcode,0
62086,62086,Zipcode,0
62089,62089,Zipcode,0
62091,62091,Zipcode,0
62094,62094,Zipcode,0
62215,62215,Zipcode,0
62216,62216,Zipcode,0
62218,62218,Zipcode,0
62219,62219,Zipcode,0
62230,62230,Zipcode,0
62231,62231,Zipcode,0
62245,62245,Zipcode,0
62246,62246,Zipcode,0
62250,62250,Zipcode,0
62252,62252,Zipcode,0
62253,62253,Zipcode,0
62262,62262,Zipcode,0
62265,62265,Zipcode,0
62266,62266,Zipcode,0
62273,62273,Zipcode,0
62275,62275,Zipcode,0
62284,62284,Zipcode,0
62293,62293,Zipcode,0
62401,62401,Zipcode,0
62411,62411,Zipcode,0
62414,62414,Zipcode,0
62418,62418,Zipcode,0
62424,62424,Zipcode,0
62426,62426,Zipcode,0
62443,62443,Zipcode,0
62458,62458,Zipcode,0
62461,62461,Zipcode,0
62467,62467,Zipcode,0
62471,62471,Zipcode,0
62473,62473,Zipcode,0
62533,62533,Zipcode,0
62538,62538,Zipcode,0
62560,62560,Zipcode,0
62572,62572,Zipcode,0
62838,62838,Zipcode,0
62880,62880,Zipcode,0
62885,62885,Zipcode,0
61910,61910,Zipcode,0
61911,61911,Zipcode,0
61912,61912,Zipcode,0
61913,61913,Zipcode,0
61917,61917,Zipcode,0
61919,61919,Zipcode,0
61920,61920,Zipcode,0
61924,61924,Zipcode,0
61930,61930,Zipcode,0
61931,61931,Zipcode,0
61932,61932,Zipcode,0
61933,61933,Zipcode,0
61938,61938,Zipcode,0
61940,61940,Zipcode,0
61941,61941,Zipcode,0
61942,61942,Zipcode,0
61943,61943,Zipcode,0
61944,61944,Zipcode,0
61949,61949,Zipcode,0
61953,61953,Zipcode,0
61955,61955,Zipcode,0
61956,61956,Zipcode,0
62428,62428,Zipcode,0
62436,62436,Zipcode,0
62440,62440,Zipcode,0
62445,62445,Zipcode,0
62447,62447,Zipcode,0
62468,62468,Zipcode,0
62469,62469,Zipcode,0
62413,62413,Zipcode,0
62417,62417,Zipcode,0
62419,62419,Zipcode,0
62420,62420,Zipcode,0
62421,62421,Zipcode,0
62423,62423,Zipcode,0
62425,62425,Zipcode,0
62427,62427,Zipcode,0
62432,62432,Zipcode,0
62433,62433,Zipcode,0
62434,62434,Zipcode,0
62439,62439,Zipcode,0
62441,62441,Zipcode,0
62442,62442,Zipcode,0
62446,62446,Zipcode,0
62448,62448,Zipcode,0
62449,62449,Zipcode,0
62450,62450,Zipcode,0
62451,62451,Zipcode,0
62452,62452,Zipcode,0
62454,62454,Zipcode,0
62459,62459,Zipcode,0
62460,62460,Zipcode,0
62464,62464,Zipcode,0
62466,62466,Zipcode,0
62474,62474,Zipcode,0
62475,62475,Zipcode,0
62477,62477,Zipcode,0
62478,62478,Zipcode,0
62479,62479,Zipcode,0
62480,62480,Zipcode,0
62481,62481,Zipcode,0
62809,62809,Zipcode,0
62823,62823,Zipcode,0
62824,62824,Zipcode,0
62833,62833,Zipcode,0
62837,62837,Zipcode,0
62839,62839,Zipcode,0
62842,62842,Zipcode,0
62843,62843,Zipcode,0
62850,62850,Zipcode,0
62851,62851,Zipcode,0
62858,62858,Zipcode,0
62868,62868,Zipcode,0
62878,62878,Zipcode,0
62879,62879,Zipcode,0
62886,62886,Zipcode,0
62895,62895,Zipcode,0
62899,62899,Zipcode,0
62410,62410,Zipcode,0
62476,62476,Zipcode,0
62806,62806,Zipcode,0
62811,62811,Zipcode,0
62815,62815,Zipcode,0
62817,62817,Zipcode,0
62818,62818,Zipcode,0
62820,62820,Zipcode,0
62821,62821,Zipcode,0
62827,62827,Zipcode,0
62828,62828,Zipcode,0
62829,62829,Zipcode,0
62834,62834,Zipcode,0
62835,62835,Zipcode,0
62844,62844,Zipcode,0
62852,62852,Zipcode,0
62859,62859,Zipcode,0
62861,62861,Zipcode,0
62862,62862,Zipcode,0
62863,62863,Zipcode,0
62867,62867,Zipcode,0
62869,62869,Zipcode,0
62871,62871,Zipcode,0
62887,62887,Zipcode,0
62905,62905,Zipcode,0
62906,62906,Zipcode,0
62908,62908,Zipcode,0
62909,62909,Zipcode,0
62910,62910,Zipcode,0
62912,62912,Zipcode,0
62914,62914,Zipcode,0
62917,62917,Zipcode,0
62919,62919,Zipcode,0
62920,62920,Zipcode,0
62923,62923,Zipcode,0
62926,62926,Zipcode,0
62928,62928,Zipcode,0
62930,62930,Zipcode,0
62931,62931,Zipcode,0
62934,62934,Zipcode,0
62935,62935,Zipcode,0
62938,62938,Zipcode,0
62939,62939,Zipcode,0
62941,62941,Zipcode,0
62943,62943,Zipcode,0
62946,62946,Zipcode,0
62947,62947,Zipcode,0
62952,62952,Zipcode,0
62953,62953,Zipcode,0
62954,62954,Zipcode,0
62955,62955,Zipcode,0
62956,62956,Zipcode,0
62957,62957,Zipcode,0
62960,62960,Zipcode,0
62961,62961,Zipcode,0
62962,62962,Zipcode,0
62963,62963,Zipcode,0
62964,62964,Zipcode,0
62965,62965,Zipcode,0
62967,62967,Zipcode,0
62969,62969,Zipcode,0
62970,62970,Zipcode,0
62972,62972,Zipcode,0
62973,62973,Zipcode,0
62976,62976,Zipcode,0
62977,62977,Zipcode,0
62979,62979,Zipcode,0
62982,62982,Zipcode,0
62984,62984,Zipcode,0
62985,62985,Zipcode,0
62987,62987,Zipcode,0
62988,62988,Zipcode,0
62990,62990,Zipcode,0
62992,62992,Zipcode,0
62993,62993,Zipcode,0
62995,62995,Zipcode,0
62996,62996,Zipcode,0
62998,62998,Zipcode,0
62238,62238,Zipcode,0
62274,62274,Zipcode,0
62812,62812,Zipcode,0
62819,62819,Zipcode,0
62822,62822,Zipcode,0
62825,62825,Zipcode,0
62832,62832,Zipcode,0
62836,62836,Zipcode,0
62840,62840,Zipcode,0
62841,62841,Zipcode,0
62856,62856,Zipcode,0
62860,62860,Zipcode,0
62865,62865,Zipcode,0
62874,62874,Zipcode,0
62884,62884,Zipcode,0
62888,62888,Zipcode,0
62890,62890,Zipcode,0
62891,62891,Zipcode,0
62896,62896,Zipcode,0
62897,62897,Zipcode,0
62901,62901,Zipcode,0
62902,62902,Zipcode,0
62903,62903,Zipcode,0
62907,62907,Zipcode,0
62915,62915,Zipcode,0
62916,62916,Zipcode,0
62918,62918,Zipcode,0
62921,62921,Zipcode,0
62922,62922,Zipcode,0
62924,62924,Zipcode,0
62927,62927,Zipcode,0
62932,62932,Zipcode,0
62933,62933,Zipcode,0
62940,62940,Zipcode,0
62942,62942,Zipcode,0
62948,62948,Zipcode,0
62949,62949,Zipcode,0
62950,62950,Zipcode,0
62951,62951,Zipcode,0
62958,62958,Zipcode,0
62959,62959,Zipcode,0
62966,62966,Zipcode,0
62974,62974,Zipcode,0
62975,62975,Zipcode,0
62983,62983,Zipcode,0
62994,62994,Zipcode,0
62997,62997,Zipcode,0
62999,62999,Zipcode,0
62214,62214,Zipcode,0
62217,62217,Zipcode,0
62233,62233,Zipcode,0
62236,62236,Zipcode,0
62237,62237,Zipcode,0
62241,62241,Zipcode,0
62242,62242,Zipcode,0
62244,62244,Zipcode,0
62248,62248,Zipcode,0
62256,62256,Zipcode,0
62259,62259,Zipcode,0
62261,62261,Zipcode,0
62263,62263,Zipcode,0
62268,62268,Zipcode,0
62271,62271,Zipcode,0
62272,62272,Zipcode,0
62277,62277,Zipcode,0
62278,62278,Zipcode,0
62279,62279,Zipcode,0
62280,62280,Zipcode,0
62286,62286,Zipcode,0
62288,62288,Zipcode,0
62292,62292,Zipcode,0
62295,62295,Zipcode,0
62297,62297,Zipcode,0
62298,62298,Zipcode,0
62801,62801,Zipcode,0
62803,62803,Zipcode,0
62807,62807,Zipcode,0
62808,62808,Zipcode,0
62810,62810,Zipcode,0
62814,62814,Zipcode,0
62816,62816,Zipcode,0
62830,62830,Zipcode,0
62831,62831,Zipcode,0
62846,62846,Zipcode,0
62848,62848,Zipcode,0
62849,62849,Zipcode,0
62853,62853,Zipcode,0
62854,62854,Zipcode,0
62864,62864,Zipcode,0
62866,62866,Zipcode,0
62870,62870,Zipcode,0
62872,62872,Zipcode,0
62875,62875,Zipcode,0
62876,62876,Zipcode,0
62877,62877,Zipcode,0
62881,62881,Zipcode,0
62882,62882,Zipcode,0
62883,62883,Zipcode,0
62889,62889,Zipcode,0
62892,62892,Zipcode,0
62893,62893,Zipcode,0
62894,62894,Zipcode,0
62898,62898,Zipcode,0
62220,62220,Zipcode,0
62221,62221,Zipcode,0
62222,62222,Zipcode,0
62223,62223,Zipcode,0
62225,62225,Zipcode,0
62226,62226,Zipcode,0
62243,62243,Zipcode,0
62254,62254,Zipcode,0
62258,62258,Zipcode,0
62269,62269,Zipcode,0
62285,62285,Zipcode,0
62289,62289,Zipcode,0
62059,62059,Zipcode,0
62071,62071,Zipcode,0
62201,62201,Zipcode,0
62202,62202,Zipcode,0
62203,62203,Zipcode,0
62204,62204,Zipcode,0
62205,62205,Zipcode,0
62206,62206,Zipcode,0
62207,62207,Zipcode,0
62208,62208,Zipcode,0
62232,62232,Zipcode,0
62239,62239,Zipcode,0
62240,62240,Zipcode,0
62255,62255,Zipcode,0
62257,62257,Zipcode,0
62260,62260,Zipcode,0
62264,62264,Zipcode,0
62282,62282,Zipcode,0
62001,62001,Zipcode,0
62025,62025,Zipcode,0
62026,62026,Zipcode,0
62034,62034,Zipcode,0
62046,62046,Zipcode,0
62058,62058,Zipcode,0
62061,62061,Zipcode,0
62062,62062,Zipcode,0
62074,62074,Zipcode,0
62097,62097,Zipcode,0
62234,62234,Zipcode,0
62249,62249,Zipcode,0
62281,62281,Zipcode,0
62294,62294,Zipcode,0
62002,62002,Zipcode,0
62010,62010,Zipcode,0
62018,62018,Zipcode,0
62021,62021,Zipcode,0
62024,62024,Zipcode,0
62035,62035,Zipcode,0
62040,62040,Zipcode,0
62048,62048,Zipcode,0
62060,62060,Zipcode,0
62067,62067,Zipcode,0
62084,62084,Zipcode,0
62087,62087,Zipcode,0
62090,62090,Zipcode,0
62095,62095,Zipcode,0
62515,62515,Zipcode,0
62520,62520,Zipcode,0
62530,62530,Zipcode,0
62536,62536,Zipcode,0
62539,62539,Zipcode,0
62545,62545,Zipcode,0
62558,62558,Zipcode,0
62561,62561,Zipcode,0
62563,62563,Zipcode,0
62615,62615,Zipcode,0
62625,62625,Zipcode,0
62629,62629,Zipcode,0
62661,62661,Zipcode,0
62670,62670,Zipcode,0
62677,62677,Zipcode,0
62684,62684,Zipcode,0
62689,62689,Zipcode,0
62693,62693,Zipcode,0
62701,62701,Zipcode,0
62702,62702,Zipcode,0
62703,62703,Zipcode,0
62704,62704,Zipcode,0
62705,62705,Zipcode,0
62706,62706,Zipcode,0
62707,62707,Zipcode,0
62708,62708,Zipcode,0
62711,62711,Zipcode,0
62712,62712,Zipcode,0
62715,62715,Zipcode,0
62716,62716,Zipcode,0
62719,62719,Zipcode,0
62722,62722,Zipcode,0
62723,62723,Zipcode,0
62726,62726,Zipcode,0
62736,62736,Zipcode,0
62739,62739,Zipcode,0
62756,62756,Zipcode,0
62757,62757,Zipcode,0
62761,62761,Zipcode,0
62762,62762,Zipcode,0
62763,62763,Zipcode,0
62764,62764,Zipcode,0
62765,62765,Zipcode,0
62766,62766,Zipcode,0
62767,62767,Zipcode,0
62769,62769,Zipcode,0
62776,62776,Zipcode,0
62777,62777,Zipcode,0
62781,62781,Zipcode,0
62786,62786,Zipcode,0
62791,62791,Zipcode,0
62794,62794,Zipcode,0
62796,62796,Zipcode,0
61756,61756,Zipcode,0
62501,62501,Zipcode,0
62513,62513,Zipcode,0
62514,62514,Zipcode,0
62521,62521,Zipcode,0
62522,62522,Zipcode,0
62523,62523,Zipcode,0
62524,62524,Zipcode,0
62525,62525,Zipcode,0
62526,62526,Zipcode,0
62532,62532,Zipcode,0
62535,62535,Zipcode,0
62537,62537,Zipcode,0
62544,62544,Zipcode,0
62549,62549,Zipcode,0
62551,62551,Zipcode,0
62554,62554,Zipcode,0
62573,62573,Zipcode,0
61723,61723,Zipcode,0
61727,61727,Zipcode,0
61735,61735,Zipcode,0
61749,61749,Zipcode,0
61750,61750,Zipcode,0
61751,61751,Zipcode,0
61777,61777,Zipcode,0
61778,61778,Zipcode,0
61813,61813,Zipcode,0
61818,61818,Zipcode,0
61830,61830,Zipcode,0
61839,61839,Zipcode,0
61842,61842,Zipcode,0
61854,61854,Zipcode,0
61855,61855,Zipcode,0
61856,61856,Zipcode,0
61882,61882,Zipcode,0
61884,61884,Zipcode,0
61914,61914,Zipcode,0
61925,61925,Zipcode,0
61928,61928,Zipcode,0
61929,61929,Zipcode,0
61936,61936,Zipcode,0
61937,61937,Zipcode,0
61951,61951,Zipcode,0
61957,61957,Zipcode,0
62083,62083,Zipcode,0
62422,62422,Zipcode,0
62431,62431,Zipcode,0
62438,62438,Zipcode,0
62444,62444,Zipcode,0
62462,62462,Zipcode,0
62463,62463,Zipcode,0
62465,62465,Zipcode,0
62510,62510,Zipcode,0
62512,62512,Zipcode,0
62517,62517,Zipcode,0
62518,62518,Zipcode,0
62519,62519,Zipcode,0
62531,62531,Zipcode,0
62534,62534,Zipcode,0
62540,62540,Zipcode,0
62541,62541,Zipcode,0
62543,62543,Zipcode,0
62546,62546,Zipcode,0
62547,62547,Zipcode,0
62548,62548,Zipcode,0
62550,62550,Zipcode,0
62553,62553,Zipcode,0
62555,62555,Zipcode,0
62556,62556,Zipcode,0
62557,62557,Zipcode,0
62565,62565,Zipcode,0
62567,62567,Zipcode,0
62568,62568,Zipcode,0
62570,62570,Zipcode,0
62571,62571,Zipcode,0
62613,62613,Zipcode,0
62634,62634,Zipcode,0
62635,62635,Zipcode,0
62642,62642,Zipcode,0
62643,62643,Zipcode,0
62656,62656,Zipcode,0
62659,62659,Zipcode,0
62666,62666,Zipcode,0
62671,62671,Zipcode,0
62673,62673,Zipcode,0
62675,62675,Zipcode,0
62688,62688,Zipcode,0
61451,61451,Zipcode,0
61517,61517,Zipcode,0
61523,61523,Zipcode,0
61525,61525,Zipcode,0
61526,61526,Zipcode,0
61528,61528,Zipcode,0
61529,61529,Zipcode,0
61533,61533,Zipcode,0
61536,61536,Zipcode,0
61539,61539,Zipcode,0
61547,61547,Zipcode,0
61552,61552,Zipcode,0
61559,61559,Zipcode,0
61562,61562,Zipcode,0
61569,61569,Zipcode,0
61601,61601,Zipcode,0
61602,61602,Zipcode,0
61603,61603,Zipcode,0
61604,61604,Zipcode,0
61605,61605,Zipcode,0
61606,61606,Zipcode,0
61607,61607,Zipcode,0
61612,61612,Zipcode,0
61613,61613,Zipcode,0
61614,61614,Zipcode,0
61615,61615,Zipcode,0
61616,61616,Zipcode,0
61625,61625,Zipcode,0
61629,61629,Zipcode,0
61630,61630,Zipcode,0
61633,61633,Zipcode,0
61634,61634,Zipcode,0
61636,61636,Zipcode,0
61637,61637,Zipcode,0
61638,61638,Zipcode,0
61639,61639,Zipcode,0
61641,61641,Zipcode,0
61643,61643,Zipcode,0
61650,61650,Zipcode,0
61651,61651,Zipcode,0
61652,61652,Zipcode,0
61653,61653,Zipcode,0
61654,61654,Zipcode,0
61655,61655,Zipcode,0
61656,61656,Zipcode,0
61534,61534,Zipcode,0
61535,61535,Zipcode,0
61550,61550,Zipcode,0
61554,61554,Zipcode,0
61555,61555,Zipcode,0
61558,61558,Zipcode,0
61564,61564,Zipcode,0
61568,61568,Zipcode,0
61571,61571,Zipcode,0
61610,61610,Zipcode,0
61611,61611,Zipcode,0
61635,61635,Zipcode,0
61721,61721,Zipcode,0
61733,61733,Zipcode,0
61734,61734,Zipcode,0
61747,61747,Zipcode,0
61755,61755,Zipcode,0
61759,61759,Zipcode,0
61701,61701,Zipcode,0
61702,61702,Zipcode,0
61704,61704,Zipcode,0
61705,61705,Zipcode,0
61709,61709,Zipcode,0
61710,61710,Zipcode,0
61720,61720,Zipcode,0
61722,61722,Zipcode,0
61724,61724,Zipcode,0
61725,61725,Zipcode,0
61726,61726,Zipcode,0
61728,61728,Zipcode,0
61730,61730,Zipcode,0
61731,61731,Zipcode,0
61732,61732,Zipcode,0
61736,61736,Zipcode,0
61737,61737,Zipcode,0
61744,61744,Zipcode,0
61745,61745,Zipcode,0
61748,61748,Zipcode,0
61752,61752,Zipcode,0
61753,61753,Zipcode,0
61754,61754,Zipcode,0
61758,61758,Zipcode,0
61761,61761,Zipcode,0
61770,61770,Zipcode,0
61772,61772,Zipcode,0
61774,61774,Zipcode,0
61776,61776,Zipcode,0
61790,61790,Zipcode,0
61791,61791,Zipcode,0
61799,61799,Zipcode,0
60949,60949,Zipcode,0
61801,61801,Zipcode,0
61802,61802,Zipcode,0
61803,61803,Zipcode,0
61815,61815,Zipcode,0
61816,61816,Zipcode,0
61820,61820,Zipcode,0
61821,61821,Zipcode,0
61822,61822,Zipcode,0
61824,61824,Zipcode,0
61825,61825,Zipcode,0
61826,61826,Zipcode,0
61840,61840,Zipcode,0
61843,61843,Zipcode,0
61845,61845,Zipcode,0
61847,61847,Zipcode,0
61849,61849,Zipcode,0
61851,61851,Zipcode,0
61852,61852,Zipcode,0
61853,61853,Zipcode,0
61859,61859,Zipcode,0
61862,61862,Zipcode,0
61863,61863,Zipcode,0
61864,61864,Zipcode,0
61866,61866,Zipcode,0
61871,61871,Zipcode,0
61872,61872,Zipcode,0
61873,61873,Zipcode,0
61874,61874,Zipcode,0
61875,61875,Zipcode,0
61877,61877,Zipcode,0
61878,61878,Zipcode,0
61880,61880,Zipcode,0
60420,60420,Zipcode,0
60460,60460,Zipcode,0
60911,60911,Zipcode,0
60912,60912,Zipcode,0
60918,60918,Zipcode,0
60919,60919,Zipcode,0
60920,60920,Zipcode,0
60921,60921,Zipcode,0
60924,60924,Zipcode,0
60926,60926,Zipcode,0
60927,60927,Zipcode,0
60928,60928,Zipcode,0
60929,60929,Zipcode,0
60930,60930,Zipcode,0
60931,60931,Zipcode,0
60932,60932,Zipcode,0
60933,60933,Zipcode,0
60934,60934,Zipcode,0
60936,60936,Zipcode,0
